Filename,Width,Height,Pixels,FileSize_Bytes,FileSize_KB,FileSize_MB,Path
2-3-.png,2400,1718,4123200,154195,150.58,.14,content/posts/ai-in-real-estate-industry-practical-use-cases-trends-and-what-comes-next/2-3-.png
zillow-3d-home-tours-4-.png,2400,3218,7723200,2731629,2667.60,2.60,content/posts/ai-in-real-estate-industry-practical-use-cases-trends-and-what-comes-next/zillow-3d-home-tours-4-.png
low-angle-view-modern-apartment-building-against-sky.jpg,4650,3216,14954400,7228447,7059.03,6.89,content/posts/ai-in-real-estate-industry-practical-use-cases-trends-and-what-comes-next/low-angle-view-modern-apartment-building-against-sky.jpg
1-2-.png,2400,1206,2894400,85196,83.19,.08,content/posts/ai-in-real-estate-industry-practical-use-cases-trends-and-what-comes-next/1-2-.png
software-team.jpg,1000,543,543000,262408,256.25,.25,content/posts/how-to-collaborate-efficiently-with-your-outsourced-software-team/software-team.jpg
Mobile-app-revenues.png,795,545,433275,14948,14.59,.01,content/posts/the-future-of-retail-building-functional-mobile-apps/Mobile-app-revenues.png
mcommerce.jpg,1000,574,574000,95462,93.22,.09,content/posts/the-future-of-retail-building-functional-mobile-apps/mcommerce.jpg
Number-of-US-mobile-shoppers.png,787,505,397435,16399,16.01,.01,content/posts/the-future-of-retail-building-functional-mobile-apps/Number-of-US-mobile-shoppers.png
mobile-banking-market.jpg,1800,1175,2115000,101269,98.89,.09,content/posts/mobile-banking-app-development-brief-guide-for-businesses/mobile-banking-market.jpg
key-features-of-mobile-banking-apps.jpg,1800,1202,2163600,215850,210.79,.20,content/posts/mobile-banking-app-development-brief-guide-for-businesses/key-features-of-mobile-banking-apps.jpg
mobile-banking-socials.jpg,1200,628,753600,122239,119.37,.11,content/posts/mobile-banking-app-development-brief-guide-for-businesses/mobile-banking-socials.jpg
mobile-banking.jpg,1200,628,753600,117696,114.93,.11,content/posts/mobile-banking-app-development-brief-guide-for-businesses/mobile-banking.jpg
challenges-in-mobile-banking-app-development.jpg,1800,1205,2169000,147236,143.78,.14,content/posts/mobile-banking-app-development-brief-guide-for-businesses/challenges-in-mobile-banking-app-development.jpg
Iot-and-sustainability.jpg,1200,698,837600,928080,906.32,.88,content/posts/the-future-of-sustainable-smart-iot-technology/Iot-and-sustainability.jpg
Sustainable-IoT-technology.jpg,1200,657,788400,130036,126.98,.12,content/posts/the-future-of-sustainable-smart-iot-technology/Sustainable-IoT-technology.jpg
Mobile_app_features.jpg,1000,583,583000,141676,138.35,.13,content/posts/retail-business-goes-mobile-how-to-create-a-good-retail-app/Mobile_app_features.jpg
Questions.jpg,1000,521,521000,442355,431.98,.42,content/posts/retail-business-goes-mobile-how-to-create-a-good-retail-app/Questions.jpg
mobile-stats.jpg,1200,326,391200,97998,95.70,.09,content/posts/retail-business-goes-mobile-how-to-create-a-good-retail-app/mobile-stats.jpg
retail-app.jpg,1000,615,615000,127427,124.44,.12,content/posts/retail-business-goes-mobile-how-to-create-a-good-retail-app/retail-app.jpg
Walmart_app.jpg,1000,530,530000,266132,259.89,.25,content/posts/retail-business-goes-mobile-how-to-create-a-good-retail-app/Walmart_app.jpg
Ikea_app.jpg,900,483,434700,210624,205.68,.20,content/posts/retail-business-goes-mobile-how-to-create-a-good-retail-app/Ikea_app.jpg
mobile-retail-stats.jpg,1200,326,391200,123950,121.04,.11,content/posts/retail-business-goes-mobile-how-to-create-a-good-retail-app/mobile-retail-stats.jpg
Sephora_app.jpg,900,478,430200,162295,158.49,.15,content/posts/retail-business-goes-mobile-how-to-create-a-good-retail-app/Sephora_app.jpg
4-3-.png,2398,1768,4239664,205660,200.83,.19,content/posts/how-to-build-an-ai-travel-agent-an-end-to-end-guide/4-3-.png
2-4-.png,2400,2274,5457600,135049,131.88,.12,content/posts/how-to-build-an-ai-travel-agent-an-end-to-end-guide/2-4-.png
woman-taking-photos-sea-by-car.jpg,5519,3104,17130976,887775,866.96,.84,content/posts/how-to-build-an-ai-travel-agent-an-end-to-end-guide/woman-taking-photos-sea-by-car.jpg
3-2-.png,2400,2068,4963200,135144,131.97,.12,content/posts/how-to-build-an-ai-travel-agent-an-end-to-end-guide/3-2-.png
tech-cofounder.jpg,1200,737,884400,183388,179.08,.17,content/posts/the-pros-and-cons-of-hiring-a-development-team-vs-a-tech-co-founder/tech-cofounder.jpg
tech-startup.jpg,1500,895,1342500,230433,225.03,.21,content/posts/the-pros-and-cons-of-hiring-a-development-team-vs-a-tech-co-founder/tech-startup.jpg
development-team.jpg,1200,732,878400,198271,193.62,.18,content/posts/the-pros-and-cons-of-hiring-a-development-team-vs-a-tech-co-founder/development-team.jpg
Event-bus.png,1800,1280,2304000,568440,555.11,.54,content/posts/rxbus-an-event-bus-based-on-rxjava-and-optimized-for-android/Event-bus.png
Event-bus.jpg,1200,700,840000,143322,139.96,.13,content/posts/rxbus-an-event-bus-based-on-rxjava-and-optimized-for-android/Event-bus.jpg
side-shot-code-editor-using-react-js.jpg,4200,2800,11760000,2277881,2224.49,2.17,content/posts/rxbus-an-event-bus-based-on-rxjava-and-optimized-for-android/side-shot-code-editor-using-react-js.jpg
the-life-cycle-of-online-ads-from-user-preferences-to-ad-revenue.jpg,1920,1281,2459520,890041,869.18,.84,content/posts/the-life-cycle-of-online-ads-from-user-preferences-to-ad-revenue/the-life-cycle-of-online-ads-from-user-preferences-to-ad-revenue.jpg
RTB_process.jpg,1760,624,1098240,85293,83.29,.08,content/posts/the-life-cycle-of-online-ads-from-user-preferences-to-ad-revenue/RTB_process.jpg
Mobile-app.jpg,1000,615,615000,105344,102.87,.10,content/posts/the-challenges-of-introducing-a-new-mobile-app-to-the-market/Mobile-app.jpg
Mobile-privacy.jpg,1200,728,873600,455599,444.92,.43,content/posts/what-platform-better-protects-your-privacy-ios-or-android/Mobile-privacy.jpg
key-areas-of-asset-management.png,3600,2781,10011600,261137,255.01,.24,content/posts/ai-in-asset-management-use-cases-and-trends-to-watch-out-for-in-2025/key-areas-of-asset-management.png
man-working-graphics-his-desk.jpg,6720,4480,30105600,12756842,12457.85,12.16,content/posts/ai-in-asset-management-use-cases-and-trends-to-watch-out-for-in-2025/man-working-graphics-his-desk.jpg
top-7-benefits-of-ai-in-asset-management.png,3600,4461,16059600,412744,403.07,.39,content/posts/ai-in-asset-management-use-cases-and-trends-to-watch-out-for-in-2025/top-7-benefits-of-ai-in-asset-management.png
global-ai-in-asset-management.png,3600,2973,10702800,149132,145.63,.14,content/posts/ai-in-asset-management-use-cases-and-trends-to-watch-out-for-in-2025/global-ai-in-asset-management.png
crm-for-real-estate.jpg,1200,794,952800,642774,627.70,.61,content/posts/crm-for-real-estate-agents-off-the-shelf-vs-custom/crm-for-real-estate.jpg
crm-for-real-estate-agents.jpg,1200,700,840000,255018,249.04,.24,content/posts/crm-for-real-estate-agents-off-the-shelf-vs-custom/crm-for-real-estate-agents.jpg
close-up-doctor-using-digital-tablet-with-touch-screen.jpg,5616,3744,21026304,11476199,11207.22,10.94,content/posts/machine-learning-in-healthcare/close-up-doctor-using-digital-tablet-with-touch-screen.jpg
Machine-learning-in-healthcare.jpg,1280,720,921600,524314,512.02,.50,content/posts/machine-learning-in-healthcare/Machine-learning-in-healthcare.jpg
Hype-cycle-for-ML-2019.jpg,1200,680,816000,336497,328.61,.32,content/posts/machine-learning-in-healthcare/Hype-cycle-for-ML-2019.jpg
Sources-of-big-data-in-healthcare.jpg,1200,655,786000,386307,377.25,.36,content/posts/machine-learning-in-healthcare/Sources-of-big-data-in-healthcare.jpg
fitness_app.png,1200,628,753600,262494,256.34,.25,content/posts/how-to-build-workout-fitness-app/fitness_app.png
zepp_life.png,1473,749,1103277,467733,456.77,.44,content/posts/how-to-build-workout-fitness-app/zepp_life.png
AI_Features_in_Fitness_Apps.png,1800,1053,1895400,228072,222.72,.21,content/posts/how-to-build-workout-fitness-app/AI_Features_in_Fitness_Apps.png
fitness_app_socials.png,1200,628,753600,227999,222.65,.21,content/posts/how-to-build-workout-fitness-app/fitness_app_socials.png
Fitness_App_Monetization_Strategies.png,1800,2000,3600000,149690,146.18,.14,content/posts/how-to-build-workout-fitness-app/Fitness_App_Monetization_Strategies.png
Fitness_App__Market_Overview.png,1800,2103,3785400,718276,701.44,.68,content/posts/how-to-build-workout-fitness-app/Fitness_App__Market_Overview.png
Types_of_Fitness_Apps.png,1800,1341,2413800,334657,326.81,.31,content/posts/how-to-build-workout-fitness-app/Types_of_Fitness_Apps.png
Key_Features_of_Fitness_Apps.png,1800,1053,1895400,147566,144.10,.14,content/posts/how-to-build-workout-fitness-app/Key_Features_of_Fitness_Apps.png
just_6_weeks.png,1473,749,1103277,514363,502.30,.49,content/posts/how-to-build-workout-fitness-app/just_6_weeks.png
lifesum.png,1473,749,1103277,948926,926.68,.90,content/posts/how-to-build-workout-fitness-app/lifesum.png
Poadmap.png,3060,1084,3317040,153460,149.86,.14,content/posts/how-to-help-your-development-team-meet-the-deadline/Poadmap.png
61896d0db4666b2d5aed2292_1_.jpg,1200,800,960000,33687,32.89,.03,content/posts/how-to-help-your-development-team-meet-the-deadline/61896d0db4666b2d5aed2292_1_.jpg
RACI.png,1448,1106,1601488,283402,276.75,.27,content/posts/how-to-help-your-development-team-meet-the-deadline/RACI.png
Communication-Plan-Example_1_.png,1199,918,1100682,76846,75.04,.07,content/posts/how-to-help-your-development-team-meet-the-deadline/Communication-Plan-Example_1_.png
vivum_health.jpg,1800,1035,1863000,109051,106.49,.10,content/posts/top-6-technology-challenges-in-healthcare-how-to-address-them/vivum_health.jpg
ontrac.jpg,1800,1035,1863000,114483,111.79,.10,content/posts/top-6-technology-challenges-in-healthcare-how-to-address-them/ontrac.jpg
tech_challenges_in_healthcare_socials.jpg,1200,628,753600,83246,81.29,.07,content/posts/top-6-technology-challenges-in-healthcare-how-to-address-them/tech_challenges_in_healthcare_socials.jpg
mhealth___healthcare_it_market_overview.jpg,1800,2000,3600000,585707,571.97,.55,content/posts/top-6-technology-challenges-in-healthcare-how-to-address-them/mhealth___healthcare_it_market_overview.jpg
technology_challenges_in_healthcare.jpg,1800,1334,2401200,264174,257.98,.25,content/posts/top-6-technology-challenges-in-healthcare-how-to-address-them/technology_challenges_in_healthcare.jpg
tech_challenges_in_healthcare.jpg,1200,628,753600,58525,57.15,.05,content/posts/top-6-technology-challenges-in-healthcare-how-to-address-them/tech_challenges_in_healthcare.jpg
Predictive-analytics-in-healthcare.jpg,1200,656,787200,343099,335.05,.32,content/posts/predictive-analytics-in-healthcare/Predictive-analytics-in-healthcare.jpg
Benefits-of-predictive-analytics-in-healthcare.jpg,1200,627,752400,547358,534.52,.52,content/posts/predictive-analytics-in-healthcare/Benefits-of-predictive-analytics-in-healthcare.jpg
Diving-in-RN.png,796,469,373324,442924,432.54,.42,content/posts/immersion-into-react-native/Diving-in-RN.png
notiification-.jpg,600,537,322200,30607,29.88,.02,content/posts/immersion-into-react-native/notiification-.jpg
tom-eilon-and-thom-groot.jpg,1156,800,924800,126282,123.32,.12,content/posts/big-ecological-deal-for-small-businesses-the-electric-car-scheme’s-business-model/tom-eilon-and-thom-groot.jpg
end-to-end-kyc-process.png,2412,1954,4713048,138640,135.39,.13,content/posts/ai-banking-fraud-prevention-best-practices-to-stay-ahead/end-to-end-kyc-process.png
high-angle-shot-lock-around-dollar-bill-black-laptop.jpg,5274,3510,18511740,5729992,5595.69,5.46,content/posts/ai-banking-fraud-prevention-best-practices-to-stay-ahead/high-angle-shot-lock-around-dollar-bill-black-laptop.jpg
global-fraud-detection and-prevention-fdp-market.png,2412,2644,6377328,156701,153.02,.14,content/posts/ai-banking-fraud-prevention-best-practices-to-stay-ahead/global-fraud-detection and-prevention-fdp-market.png
number-of-adults-who-have-ever-fallen victim-to-identity-theft-in-different-nations.png,2412,2824,6811488,112322,109.68,.10,content/posts/ai-banking-fraud-prevention-best-practices-to-stay-ahead/number-of-adults-who-have-ever-fallen victim-to-identity-theft-in-different-nations.png
best-user-experience.jpg,1200,720,864000,73226,71.50,.06,content/posts/how-to-increase-your-mobile-app-user-retention/best-user-experience.jpg
improve-your-app.jpg,1200,753,903600,149324,145.82,.14,content/posts/how-to-increase-your-mobile-app-user-retention/improve-your-app.jpg
Easy-onboarding.jpg,1200,675,810000,380298,371.38,.36,content/posts/how-to-increase-your-mobile-app-user-retention/Easy-onboarding.jpg
Increasing-mobile-app-user-retention.jpg,1200,721,865200,79540,77.67,.07,content/posts/how-to-increase-your-mobile-app-user-retention/Increasing-mobile-app-user-retention.jpg
reward.jpg,1200,709,850800,100674,98.31,.09,content/posts/how-to-increase-your-mobile-app-user-retention/reward.jpg
machine-learning-for-real-estate-valuation.jpg,2397,1481,3549957,1113381,1087.28,1.06,content/posts/how-machine-learning-and-computer-vision-are-improving-real-estate-valuations/machine-learning-for-real-estate-valuation.jpg
group-people-working-out-business-plan-office.jpg,5040,3360,16934400,973988,951.16,.92,content/posts/attrition-rate/group-people-working-out-business-plan-office.jpg
attrition-rate-equation.png,1160,340,394400,9072,8.85,0,content/posts/attrition-rate/attrition-rate-equation.png
chatbot-market-size.jpg,700,498,348600,43337,42.32,.04,content/posts/what-is-a-chatbot-and-how-to-use-it-for-business/chatbot-market-size.jpg
what-is-chatbot.jpg,1000,644,644000,257830,251.78,.24,content/posts/what-is-a-chatbot-and-how-to-use-it-for-business/what-is-chatbot.jpg
chatbots-evolution.jpg,1000,406,406000,183062,178.77,.17,content/posts/what-is-a-chatbot-and-how-to-use-it-for-business/chatbots-evolution.jpg
empathy_map_socials.png,1200,628,753600,1101367,1075.55,1.05,content/posts/empathy-mapping-for-design-thinking/empathy_map_socials.png
empathy_map__1_.png,1200,628,753600,1346067,1314.51,1.28,content/posts/empathy-mapping-for-design-thinking/empathy_map__1_.png
One-User_vs._Multiple-User_Empathy_Maps.png,1802,1480,2666960,428112,418.07,.40,content/posts/empathy-mapping-for-design-thinking/One-User_vs._Multiple-User_Empathy_Maps.png
Empathy_Map.png,2118,2240,4744320,695356,679.05,.66,content/posts/empathy-mapping-for-design-thinking/Empathy_Map.png
How_to_Create_an_Empathy_Map__Step-by-Step_Process.png,1708,2558,4369064,1578234,1541.24,1.50,content/posts/empathy-mapping-for-design-thinking/How_to_Create_an_Empathy_Map__Step-by-Step_Process.png
wall-e-1872683_1920.jpg,1200,720,864000,118854,116.06,.11,content/posts/artificial-intelligence-pandoras-box-or-the-holy-grail/wall-e-1872683_1920.jpg
CRM_vs_EHR.png,1373,1330,1826090,166828,162.91,.15,content/posts/healthcare-crm-development/CRM_vs_EHR.png
healthcare_crm_socials.png,1200,628,753600,211741,206.77,.20,content/posts/healthcare-crm-development/healthcare_crm_socials.png
healthcare_crm.png,1200,628,753600,209862,204.94,.20,content/posts/healthcare-crm-development/healthcare_crm.png
healthcare_crm_market_size.jpg,2172,1286,2793192,92793,90.61,.08,content/posts/healthcare-crm-development/healthcare_crm_market_size.jpg
my_medical_guide.png,2118,1386,2935548,101244,98.87,.09,content/posts/healthcare-crm-development/my_medical_guide.png
Designing-CTA-Buttons.jpg,1200,630,756000,42943,41.93,.04,content/posts/8-tips-to-design-persuasive-cta-buttons-for-new-gens/Designing-CTA-Buttons.jpg
Trello-CTA.jpg,900,420,378000,179638,175.42,.17,content/posts/8-tips-to-design-persuasive-cta-buttons-for-new-gens/Trello-CTA.jpg
Canva-CTA.jpg,900,923,830700,292190,285.34,.27,content/posts/8-tips-to-design-persuasive-cta-buttons-for-new-gens/Canva-CTA.jpg
Netflix.jpg,900,495,445500,130353,127.29,.12,content/posts/8-tips-to-design-persuasive-cta-buttons-for-new-gens/Netflix.jpg
close-up-women-holding-pink-blank-paper-white-background.jpg,5967,3978,23736726,5070118,4951.28,4.83,content/posts/8-tips-to-design-persuasive-cta-buttons-for-new-gens/close-up-women-holding-pink-blank-paper-white-background.jpg
Slack-CTA.jpg,900,474,426600,118099,115.33,.11,content/posts/8-tips-to-design-persuasive-cta-buttons-for-new-gens/Slack-CTA.jpg
